ARTICULO	DESCRIPCION	CLASIFICACION_2	ULTIMO_INGRESO	ACTIVO	NOTAS	UNIDAD_VENTA	CANASTA_BASICA	CODIGO_HACIENDA
A040	LAVAPLATOS ACIBRIL  500 GRS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532101990000
A041	MECHA PISO N 24	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2732099000200
A042	MECHA PISO # 30 UD	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2732099000200
A043	MECHA PISO MARCA LA NEGRITA N 30	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2732099000200
A044	MECHA PISO # 40 UD	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2732099000200
A045	JABON CILINDRICO DOÑA BLANCA 340 GR	SUMINISTRO	Aug 23 2022 10:41AM	S		UND	N	3532101990000
A046	NAIS LOCTITE BOTELLA  CON TAPA 236ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A048	JABON PROTEX FAMILIAR  3- PACK 110 GRS	SUMINISTRO	Feb 14 2023  5:48PM	S	 	PTE	N	3532101010199
A049	RACUMIN	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	3466605020100
A050	ACEITE CLOVER CUB	SUMINISTRO	Jun 23 2020 12:00AM	S		CUB	N	2165200009900
A051	AZUCAR SACO 50 KILOS	SUMINISTRO	Jun 23 2020 12:00AM	S		SACO	N	
A052	PASTILLAS DORIVAL	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	
A053	REMOVEDORES P/CAFE CHERRY 11CM 1X500	SUMINISTRO	Aug  2 2020 10:16AM	S	 	PTE	N	3699099999900
A054	ACIDO CÍTRICO SACO 25 KG	SUMINISTRO	Jul 17 2025  2:00PM	S	 	SACO	N	3562109000204
A056	CAFE REY CORRIENTE VERDE 500 GRAMOS	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	
A057	CAFE VOLIO MOLIDO ROJO 500 GRAMOS	JESAN	Aug 20 2025  5:24PM	S	 	PTE	S	2391102010200
A058	TE MANZANILLA 1X25	SUMINISTRO	Aug 13 2025  5:10PM	S	 	CAJITA	S	2391300000300
A059	TE NEGRO  1X24	SUMINISTRO	Aug 22 2025  3:32PM	S	 	CAJITA	S	2391300000100
A060	ALAMBRINAS	SUMINISTRO	Aug 22 2025  3:30PM	S	 	UND	N	4291201990200
A061	TABCIN EFERVECENTE GRIPE Y TOS 1X36UND	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	
A062	BOLSA KANGURO PEQUEÑA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3641099999900
A063	AZUCAR REFINADA VICTORIA 1 KILO	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	
A064	PLATO #6  CARTON WINDES 1X100	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJA	N	3694000010300
A065	CEPILLO DENTAL COLGATE PREMIER CS	SUMINISTRO	Aug  2 2020 10:16AM	S		UND	N	3899302019900
A066	PLATO #7 PLASTICO BLANCO 1X15 LINK	SUMINISTRO	Jul  8 2025  4:59PM	S		PTE	N	3694000010300
A067	MAYONESA  ADEREZO PORCION 1X200	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJA	N	
A068	SHAMPOO AUTOS FERRARI 500 ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532201999900
A069	EMBUDO PLÁSTICO PEQUEÑO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	 3694000999900
A071	PLATO #9 PLASTICO BLANCO 1X15 LINK	SUMINISTRO	Jul 22 2025 10:45AM	S		PTE	N	3694000010300
A072	BOLSA 8 X 18 X 1.75 TRANSP LA REPUBLICA	BOLSAS	Jun 23 2020 12:00AM	S		KG	N	3641099999900
A075	AZUCAR DOÑA MARÍA 1000 GRAMOS (1 KILO)	SUMINISTRO	Aug  8 2025  5:52PM	S	 	PTE	S	2352099010000
A076	GALLETA POZUELO  MIX DOC 1 X12	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2341000009900
A077	ALGODON 1X6	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A078	TE FRUTAS 1 X 20	SUMINISTRO	Aug 13 2025  5:10PM	S	 	CAJITA	S	2391300000300
A079	PALILLOS DE DIENTES AA 1X500 PREMIER	SUMINISTRO	Feb 24 2025  5:21PM	S	 	CAJITA	N	3191200990300
A080	TOALLAS HUMEDAS REPUESTO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3219302039900
A081	GALLETA SODA VARIOS 1 X 12	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2341000009900
A082	HARINA MAÍZ 20 KLS	SUMINISTRO	Jun 23 2020 12:00AM	S		SACO	N	
A083	AVENA MOSH VALLE DORADO 300GR	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2317099000000
A084	VASOS STYROFOAM 9 OZ 1000 UNID	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJA	N	3694000010100
A085	KIT DE PIEZA FACIAL PARA AGROQUIMICOS 3M	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJA	N	
A087	LIMPIADOR BOWL SAN BOTELLA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532201990400
A088	BETUN NUGGET PASTA CAFE 65GR	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3533301000000
A089	SAL ANDREWS CLASICA 12UND	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	
A090	GALLETA BOKITA RELLENA 1 X10	SUMINISTRO	Jun  4 2024  5:43PM	S	 	PTE	N	2341000009900
A091	GALLETA CANASTA 1  X12 FRESA	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2341000009900
A092	GALLETA CANASTA CHOCOLATE 1X12	SUMINISTRO	Aug  6 2025  3:33PM	S		PTE	N	2341000009900
A093	GALLETA CANASTA GUAYABA 1X12	SUMINISTRO	Aug  1 2025  5:37PM	S		PTE	N	2341000009900
A094	REFRESCO TROPICAL TE VERDE/MANZ. LIGHT 500ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2399905000200
A095	BATERIA  ALCALINA AA 1X2 UND	SUMINISTRO	Apr  1 2025  5:46PM	S	 	PAR	N	4641001010100
A096	PANADOL MULTISINTOMAS 16UND	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	
A097	BRASSO PARA BAÑOS BOLSA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532201030200
A098	GALLETA NABISCO RITZ QUESO 1X12	SUMINISTRO	Jun  4 2024  5:43PM	S		PTE	N	2341000009900
A099	EDULCORANTE SPLENDA 1X100 CAJITA	SUMINISTRO	Dec  3 2020  7:04PM	S		CAJITA	N	2399999002000
A100	VASOS #12 PLAST.BLANCO 1X15 CAMPESTRE	SUMINISTRO	Aug  2 2020 10:16AM	S		TIRA	N	3694000010100
A101	DETERGENTE FAB 500 GRS	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	3532201060000
A102	PAPEL ALUMINIO 75 PIES ALUNIME	SUMINISTRO	Oct  1 2024  5:10PM	S		ROLLO	N	4153501990100
A103	DETERGENTE IREX  150 GRS	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	3532201060000
A104	GALLETA TOSH CHOCOLATE 1X8	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2341000009900
A110	DESINFECTANTE TRONEX 750ML BOLSA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3466499999900
A111	BOLSA PAPEL KRAFT 3 LIBRAS	SUMINISTRO	Aug  8 2025  5:48PM	S		KG	N	3215201990000
A112	BOLSA PAPEL KRAFT 5 LIBRAS	SUMINISTRO	Jul 29 2025  5:53PM	S		KG	N	3215201990000
A113	BOLSA PAPEL KRAFT 1 LIBRA	SUMINISTRO	Jul 22 2025 10:45AM	S		KG	N	3215201990000
A114	BOLSA PAPEL KRAFT 2 LIBRAS	SUMINISTRO	Dec 27 2024  2:48PM	S		KG	N	3215201990000
A115	VASOS #12 PLASTICO BLANCO 1X15 LINK	SUMINISTRO	May 14 2025  5:38PM	S		TIRA	N	3694000010100
A116	BOLSA PAPEL KRAFT 8 LIBRAS	SUMINISTRO	Jun  6 2025  5:51PM	S		KG	N	3215201990000
A117	DESINFECTANTE LYSOL P/PISO 800ML  BOLSA	SUMINISTRO	Jun 21 2022 11:58AM	S		UND	N	3466499999900
A118	ENVASE GALON RECTANGULAR NATURAL 160GR	ENVASES	Jun 23 2020 12:00AM	S	 	UND	N	3649002009900
A119	ENVASE GALON RECTANGULAR BLANCO 170GR	ENVASES	Jun 23 2020 12:00AM	S	 	UND	N	3649002009900
A120	BOLSA PAPEL KRAFT 20 LIBRAS	SUMINISTRO	Aug  8 2025  5:48PM	S		KG	N	3215201990000
A121	GALLETA NABISCO OREO AMARILLA 1 X 12	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2341000009900
A125	DISPENSADOR LÍQUIDOS 5 GLS RUBBERMAID	RUBBERMAID	Jun 23 2020 12:00AM	S		UND	N	3694000999900
A126	CONFITE CHOCOBOLA GALLITO 1X30 UND	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2367000000500
A127	CONFITE CORAZONES GALLITO	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2367000000500
A128	CONFITE FRESITA GALLITO	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2367000000500
A129	CONFITE FIESTA MIX GALLITO. 900 GR	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2367000000500
A130	CONFITE YOGURT GALLITO	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2367000000500
A131	CONFITE MORENITO GALLITO 1X50UND	SUMINISTRO	Aug  9 2024  3:49PM	S		PTE	N	2367000000500
A133	CARAMELOS DE LECHE	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	
A134	ALKA-AD ANTIDIARREICO 1 X 12	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	
A135	PANADOL DIA VERDE  1 X 12	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	
A136	CONFITE GOMITA GRANDE	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2367000000500
A137	CONFITE MILAN MENTA GALLITO 1X12 UND	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2367000000500
A138	PANADOL ULTRA 1X16	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	
A139	GALLETA CLUB INTEGRAL 1x12	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2341000009900
A140	GALLETA MERENDINA VAINILLA 12UND	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2341000009900
A141	GALLETA FESTIVAL CHOCO FRESA 1X12	SUMINISTRO	Aug  6 2025  3:33PM	S		PTE	N	2341000009900
A142	TOALLA SANITARIA SABA  1  X 10	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	3219302039900
A143	GASAS EN ROLLO DE 3 X 10	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A144	REMOVEDORES P/CAFE CHERRY 17CM 1X500	SUMINISTRO	Aug  2 2020 10:16AM	S		PTE	N	3699099999900
A145	ESPARADRAPO MICROPOROSO 3 "	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A146	AGUA SABORIZADA H2O BOTELLA 600 ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	 2449003000100
A147	GASA 4X4 ESTERIL	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	
A149	TE ORGANICO 1 X25	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	2391300000300
A152	TE FRIO LIOTE MELOCOTON 500 GR	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2399905000200
A153	TE ADELGAZANTE MONDAIZA	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	2391300000300
A155	TE JUANILAMA 1 X 25	SUMINISTRO	Aug 19 2025  5:35PM	S	 	CAJITA	S	2391300000300
A156	GALLETA TOSH FRUTOS ROJOS 1X9UND	SUMINISTRO	Nov  2 2021  6:17PM	S		PTE	N	2341000009900
A159	ROUND UP HERBICIDA GL	SUMINISTRO	Jun 23 2020 12:00AM	S		GALON	N	
A160	LAVAPLATOS AXION 250 GRAMOS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532101990000
A161	GASA ROLLO DE 4" X 10 YARDAS	SUMINISTRO	Jun 23 2020 12:00AM	S		ROLLO	N	
A162	SAL ANDREWS SABOR LIMON 12 UND	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	
A163	SULFADIAZINA DE PLATA 40 GRS AL 1%	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3562406020101
A164	ACETAMINOFEN 1X100	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	
A165	NEOBOL SPRAY 30 GR NEOMICINA + CLOSTEBOL	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A166	LECHE CAJA  DESCREMADA PEQ.250 ML	SUMINISTRO	Jun 17 2022  8:42AM	S		CAJITA	N	3562102010104
A167	COCA COLA  ZERO LATA 355ML	SUMINISTRO	Sep  5 2023  5:21PM	S		UND	N	2449001000000
A168	ALEVE  1 X12	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	
A169	GASA 4X4 CAJA 100UND	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJA	N	
A170	YODO LIQUIDO EN BOTELLA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A171	MENTHYOLATE LIQUIDO BOTELLA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A173	BOTIQUIN PORTATIL PLANO COD6103 C/MEDIC	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A175	PLATO #6 PLASTICO BLANCO 1X15 LINK	SUMINISTRO	Jul  9 2025  5:49PM	S		PTE	N	3694000010300
A176	ESPADARAPO DE PAPEL MICROPOROSO 2"1 X 6	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A177	SACARINA LIQUIDA 100ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A178	BATERIA DURACEL ALCALINA TIPO-C 1X2	SUMINISTRO	May  9 2025  1:52PM	S		PAR	N	4641001010100
A179	GALLETA SODA ESPECIE 1X8UND	SUMINISTRO	Aug  3 2021  6:08PM	S		PTE	N	2341000009900
A180	TE FRIO TROPICAL BOTELLA	SUMINISTRO	Aug 13 2024  4:57PM	S		UND	N	2399905000200
A181	TE HIERBABUENA 1 X 25	SUMINISTRO	Aug  9 2023  5:43PM	S	 	CAJITA	S	2391300000300
A182	TE JAMAICA 1 X 20	SUMINISTRO	Aug 22 2025  3:32PM	S	 	CAJITA	S	2391300000300
A183	DULCE LÍQUIDO EN BOTELLA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2351102000200
A184	GALLETA CHIKI FRESA 1X12UND	SUMINISTRO	Aug 20 2025  5:07PM	S		PTE	N	2341000009900
A185	GALLETA TOSH MIEL 1X9 UND	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2341000009900
A186	GALLETA TOSH AVENA/GRANOLA1X6	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2341000009900
A187	CEPILLO MADERA PUNTAS ACERO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3899305000100
A188	PASTA DENTAL COLGATE GRANDE 100ML	SUMINISTRO	Aug  2 2020 10:16AM	S		UND	N	3532304000100
A189	DETERGENTE XEDEX 1000 GRS	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	3532201060000
A198	DESINFECTANTE FABULOSO LAVANDA GL	SUMINISTRO	Aug  2 2020 10:16AM	S		GALON	N	3466499999900
A200	LIMPIADOR ALFOMBRAS JOHNSON	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532201990400
A201	EXCEDRIN EXT FUERTE X 24 COMP	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJA	N	
A202	LAVAPLATOS AXION C/AVENA 425GR	SUMINISTRO	Mar 10 2021  5:37PM	S		UND	N	3532101990000
A203	DESINFECTANTE LYSOL P/BAÑOS BOLSA 800ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3466499999900
A204	REFRESCO HI-C SURTIDO 250ML 1X2X6	SUMINISTRO	Jul 29 2025  5:53PM	S	 	UND	N	2399905000200
A205	REFRESCO TROPICAL TE BLANCO  LIGHT 500ML	SUMINISTRO	Oct  7 2021  6:12PM	S		UND	N	2399905000200
A206	BOLSA ZIPLOC SANDWICH 1X100 16.5X14.9CM	BZIPLOC	Mar 18 2022  6:15PM	S	 	CAJITA	N	3641099990100
A207	VASOS STYROFOAM 8OZ 1X25	SUMINISTRO	Jun 23 2020 12:00AM	S		TIRA	N	3694000010100
A208	COPA HELADO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A210	PAPEL HIG.SCOTT MEGA PLUS 3P 48X300 HOJAS	SUMINISTRO	Jun 23 2020 12:00AM	S		BULTO	S	3219301000000
A211	TE FRIO LIOTE EN POLVO LIMON 1 KILO	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2399905000200
A212	TE FRIO LIOTE EN POLVO  MELOCOTON 1 KILO	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2399905000200
A213	JABON ANTIBACTERIAL CLORIDEX 4%	SUMINISTRO	Jun 23 2020 12:00AM	S		LT	N	3532101029900
A214	GOTEROS PLASTICOS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A215	FRIJOL DON PEDRO NEGRO 900 GRS	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	170102000400
A216	WHISKY JOHNNIE WALKER NEGRO 1 LT	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A217	CURITAS FAMILIAR 1X20	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	
A218	PATO PASTILLA CLORO 35 GR	SUMINISTRO	Aug  2 2020 10:16AM	S		UND	N	3532201999900
A219	CLORO LOS CONEJOS BOLSA 200ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3423101010000
A22	GALLETA CHIKY CHIPS 1 X 6	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2341000009900
A220	BEBIDA HIDRATANTE POWERADE 600ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A221	GALLETA NABISCO OREO CHOCOLATE  1X12	SUMINISTRO	Aug  6 2025  5:12PM	S		PTE	N	2341000009900
A222	WIPES HUMEDOS CLOROX CITRICO AMARILLO 35P	SUMINISTRO	Mar  8 2022  5:44PM	S		UND	N	3466499999900
A223	PAÑO MULTI. SCOTT BLANCO LIMPIAMAX 1X7	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2712005990000
A224	LIMPIADOR MR MUSCULO ANT/HON TRIGGER 750ML	SUMINISTRO	Aug  2 2020 10:16AM	S		UND	N	3532201999900
A226	JABON TOCADOR LUX BLANCO 110 GR	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532101990000
A227	PLATO #6 BOLW  LINK 1X50X15	SUMINISTRO	Feb 15 2022  5:27PM	S		PTE	N	3694000010300
A228	 NAVAJILLA ASTRA 20 X 5 PAQ	SUMINISTRO	Jun 23 2020 12:00AM	S	 	PTE	N	
A229	SAL SOL REFINADA 500 GRAMOS	SUMINISTRO	Jul 31 2025  5:37PM	S	 	PTE	S	2399908000200
A230	VAINOL OSCURO DE BOTELLA 950 ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A231	PAPEL ENCERADO  REYNOLDS 76.8MX32MM	SUMINISTRO	Jun 23 2020 12:00AM	S		ROLLO	N	
A232	LECHE DELACTOMY CORRIENTE LITRO 1X12	SUMINISTRO	Mar 30 2022  6:53PM	S	 	CAJA	S	3562102010104
A233	ASPIRINA FORTE 1 X 100	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	
A234	CERVEZA PILSEN LATA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2423000000000
A235	CEVERZA IMPERIAL LIGTH LATA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2423000000000
A236	CERVEZA ROCK ICE LATA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2423000000000
A237	TOALLA ROLLO SCOTT DURAMAX 2 PACK	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	3219302039900
A238	EDULCORANTE SACARINA 200ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2399999002000
A239	TABCIN DIA LIQUID GEL 1X60	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	
A240	COCA COLA ZERO 2.5 LITROS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2449001000000
A241	CONFITE FIESTA MIX SUPER 2.270 KGS	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2367000000500
A242	PAPEL HIGIENICO SCOTT 48X1000HOJAS	SUMINISTRO	Jun 23 2020 12:00AM	S		BULTO	S	3219301000000
A243	WIPES HUMEDOS CLOROX FRESH VERDE 35 P	SUMINISTRO	Aug  2 2020 12:21PM	S		UND	N	3466499999900
A244	PANADOL MULTISINTOMAS 50 UND	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	
A245	CEPILLO DENTAL CLASSIC CERDAS DURAS	SUMINISTRO	Aug  1 2025  5:48PM	S	 	UND	S	3899302019900
A246	CONFITE MILAN 1X12	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2367000000500
A247	ALCOHOL TODO USO FRICCIONES	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3466499999900
A248	INSECTICIDA BAYGON ULTRA 400 ML	SUMINISTRO	Jun 22 2023  3:00PM	S		UND	N	3466100999900
A249	INSECTICIDA MORTEIN MULTI/INSECTO EUCALIPTO 400ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3466100999900
A250	SODA CANADA DRY  600 ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A251	EMBUDO PLASTICO MEDIANO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	 3694000999900
A252	PALITOS DE AJONJOLI BIOLAND 1X4	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	
A253	JABON DOVE LIQUIDO PARA MANOS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532101029900
A254	SHAMPOO OPTIMS SCHET EXT.INTENSA 1X24	SUMINISTRO	Feb 23 2021  5:26PM	S		CAJITA	N	3532201999900
A255	CHOCOLATE COCOA SOBRES C.N.CH 400GR	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2399905000200
A256	ENSURE TARRO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A257	LISTERINE 1000ML ENJUAGUE BUCAL  BOTELLA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532304000400
A258	REFRESCO TROPICAL TE MANZANA VERDE 2.5 LT	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2399905000200
A259	ARROZ TIO PELON AZUL 80/20 KG	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2316100000100
A260	REFRESCO TROPICAL TE MELOCO.LIGHT 500ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2399905000200
A261	DORIVAL LIQUI GEL  1X36	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	
A262	PAUTA PUBLICITARIA REVISTA VIDA SALUDABLE	OTROS	Jun 23 2020 12:00AM	S		UND	N	
A263	FANTA NARANJA MINI LATA 237ML	SUMINISTRO	May 20 2025  5:39PM	S		UND	N	2449001000000
A264	FRESCA MINI LATA 237ML	SUMINISTRO	May  6 2025  5:39PM	S		UND	N	2449001000000
A265	SPRITE MINI LATA 237ML	SUMINISTRO	Feb  8 2022  5:15PM	S		UND	N	2449001000000
A266	PLATO #6 LISO BAGAZO MG-01 1X1000	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJA	N	3694000010300
A267	PLATO #9 LISO BAGAZO MG-053 1X25X10	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJA	N	3694000010300
A268	PASTILLA P/SANITARIO TRONEX 55GR 1X24	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3533199000000
A269	VINAGRE BLANCO ALFARO GALON	SUMINISTRO	Feb  3 2021  6:31PM	S		GALON	N	2399400009900
A270	ESPONJA DOBLE USO NO RAYA NARANJA	SUMINISTRO	Aug 25 2025  4:16PM	S		UND	N	3533401000000
A271	ARROZ LUISIANA 5 KL	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2316100000100
A272	FRIJOLES TIO PELON ROJO 900 GR	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	170102000400
A273	MASA RICA 905 GR	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2312000000500
A274	CONSOME MAGGI POLLO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A275	EMBUDO PLASTICO GRANDE	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	 3694000999900
A276	REPUESTO ADHESIVO P/LAMPARA DE LUZ 1X12	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	
A277	DESODORANTE AEROSOL DOVE 89GR HOMBRE	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3533199000000
A278	DESODORANTE AEROSOL DOVE 89GR MUJER	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3533199000000
A279	SALSA LIZANO DOY PACK 400ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A28	ISOPO PARA ENVASES DE LABORATORIO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3899305000100
A280	PLATO #9 S/DIVIS. BAGAZO MG02/1X500	SUMINISTRO	Aug 20 2025  2:28PM	S		CAJA	N	3694000010300
A281	PAÑAL TENA SLIP GRANDE 1X6X10	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	
A282	MAQUINA DE AFEITAR PERMASHARP 1X48X12	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	
A283	CHILERO BANQUETE 150GR	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
A284	APLICADORES C/PALO MADERA (15CM)	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	3699007990500
A285	REFRESCO TROPICAL TE BLANCO LIGTH 2.5 LT	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2399905000200
A286	CARBON ATLAS EN BOLSA PAPEL 2 KILOS	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	
A287	BATERIA DURACEL D GRANDE 1x14 UND	SUMINISTRO	Aug  2 2020 10:16AM	S		PTE	N	4641001010100
A288	BATERIA RAYOVAC GRANDE D2 1X2	SUMINISTRO	Jun 23 2020 12:00AM	S		PAR	N	4641001010100
A289	BOLSA PAPEL KRAFT 12 LIBRAS	SUMINISTRO	Aug 22 2023  5:21PM	S		KG	N	3215201990000
A290	BOLSA PAPEL KRAFT 10 LIBRAS	SUMINISTRO	Aug 22 2023  5:21PM	S		KG	N	3215201990000
A291	REFRESCO TROPICAL TE FRUTAS  2 LT	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2399905000200
A292	BOLSA PAPEL KRAFF 25 LIBRAS/02627	SUMINISTRO	Jun 23 2020 12:00AM	S		KG	N	3215201990000
A293	ASPIRALES GALA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
